name,nickname,url,dob,weight,reach,height,stance
Tatsuya Ando,--,http://ufcstats.com/fighter-details/17615148dd4be6f6,"Apr 26, 1990",135 lbs.,--,--,
Yoislandy Izquierdo,Cuba,http://ufcstats.com/fighter-details/afc2a7ce0c763bd5,"Jan 09, 1984",155 lbs.,--,"5' 11""",Southpaw
Derek Anderson,Barbaric,http://ufcstats.com/fighter-details/19ba965651486013,"Feb 02, 1990",155 lbs.,--,"6' 0""",
Alex Caceres,Bruce Leeroy,http://ufcstats.com/fighter-details/7aa3d6964eff4877,"Jun 20, 1988",145 lbs.,"73""","5' 10""",Southpaw
Megan Anderson,--,http://ufcstats.com/fighter-details/a0e75f4a13eb73f1,"Feb 11, 1990",145 lbs.,"72""","6' 0""",Orthodox
Jessica Andrade,Bate Estaca,http://ufcstats.com/fighter-details/6a1901c62ab3870f,"Sep 25, 1991",115 lbs.,"62""","5' 1""",Orthodox
Lowell Anderson,--,http://ufcstats.com/fighter-details/1ffc38f67785797b,--,160 lbs.,--,"5' 6""",Orthodox
Andy Anderson,The Hammer,http://ufcstats.com/fighter-details/9199e0735b83dd32,"Jul 16, 1974",240 lbs.,--,"5' 6""",
Corey Anderson,Overtime,http://ufcstats.com/fighter-details/5e4eec08896c9423,"Sep 22, 1989",205 lbs.,"79""","6' 3""",Orthodox
Karl Amoussou,The Psycho,http://ufcstats.com/fighter-details/23a8c33869bf5392,"Nov 21, 1985",185 lbs.,--,"5' 11""",Orthodox
Matt Andersen,--,http://ufcstats.com/fighter-details/8738eacd62e82a32,"May 29, 1971",230 lbs.,--,"6' 2""",Southpaw
Jaqueline Amorim,--,http://ufcstats.com/fighter-details/bc7d1ad49fcb2d08,"Jun 24, 1995",115 lbs.,"68""","5' 3""",Orthodox
Eryk Anders,Ya Boi,http://ufcstats.com/fighter-details/cad24459b28592ca,"Apr 21, 1987",185 lbs.,"75""","6' 1""",Southpaw
Bertrand Amoussou,--,http://ufcstats.com/fighter-details/53adf5b845d91e4a,--,190 lbs.,--,"5' 8""",Orthodox
Makwan Amirkhani,Mr. Finland,http://ufcstats.com/fighter-details/87a1dc546b1c5caf,"Nov 08, 1988",145 lbs.,"72""","5' 10""",Southpaw
Mark Hunt,Super Samoan,http://ufcstats.com/fighter-details/eef9b891edbd4604,"Mar 23, 1974",265 lbs.,"72""","5' 10""",Orthodox
Adam Hunter,Warhammer,http://ufcstats.com/fighter-details/edc9eb3051f444fa,"Oct 16, 1983",185 lbs.,--,"6' 1""",Orthodox
Young Hwang,--,http://ufcstats.com/fighter-details/8588d14c4952b9fa,"Sep 02, 1988",135 lbs.,--,"5' 9""",
Solomon Hutcherson,King,http://ufcstats.com/fighter-details/155bfc7ed36622df,"Aug 31, 1972",185 lbs.,--,"5' 11""",Southpaw
Joe Hurley,--,http://ufcstats.com/fighter-details/21b54430c8eeb9cc,"Jun 24, 1978",155 lbs.,--,"5' 8""",
Harry Hunsucker,The Hurricane,http://ufcstats.com/fighter-details/f703250471acaf96,"Jan 03, 1989",205 lbs.,"75""","6' 2""",Orthodox
Alex Hunter,--,http://ufcstats.com/fighter-details/baa5358456803df8,--,226 lbs.,--,"5' 9""",Orthodox
Abongo Humphrey,--,http://ufcstats.com/fighter-details/cb1b4d237b0079e6,--,205 lbs.,--,"5' 11""",Orthodox
Bryan Humes,--,http://ufcstats.com/fighter-details/b9c75e7fc910f587,--,265 lbs.,--,--,
David Hulett,Hollywood,http://ufcstats.com/fighter-details/b0718335e9868cfd,"Sep 07, 1980",170 lbs.,--,"5' 10""",
Sam Hughes,Sampage,http://ufcstats.com/fighter-details/e94085e821bd81de,"Jun 28, 1992",115 lbs.,"64""","5' 5""",Orthodox
Victor Hugo,Striker,http://ufcstats.com/fighter-details/f264ba50b007f39e,"Nov 22, 1992",135 lbs.,--,--,
Tatsuya Iwasaki,--,http://ufcstats.com/fighter-details/243b07fc65ccbb16,--,205 lbs.,--,"5' 9""",Orthodox
Jeff Hughes,Lights Out,http://ufcstats.com/fighter-details/6a11e325aa60ad02,"May 17, 1988",250 lbs.,"77""","6' 2""",Orthodox
Tomomi Iwama,--,http://ufcstats.com/fighter-details/ac5f67109accb482,--,155 lbs.,--,"5' 3""",Orthodox
Blagoy Ivanov,Baga,http://ufcstats.com/fighter-details/1788eee370f077b7,"Oct 09, 1986",250 lbs.,"73""","5' 11""",Southpaw
Leandro Issa,Brodinho,http://ufcstats.com/fighter-details/d1e1fdcea7c8a90a,"Sep 19, 1983",135 lbs.,"69""","5' 7""",Orthodox
Damir Ismagulov,Qazaq,http://ufcstats.com/fighter-details/135d124172a0bea3,"Feb 03, 1991",155 lbs.,"74""","5' 10""",Orthodox
Wallid Ismail,--,http://ufcstats.com/fighter-details/da6dfd09cca1d705,"Feb 23, 1968",205 lbs.,--,"5' 7""",Orthodox
Anthony Ivy,Aquaman,http://ufcstats.com/fighter-details/3c5005b66696d790,"Jan 23, 1990",185 lbs.,"74""","6' 2""",Orthodox
Eiji Ishikawa,--,http://ufcstats.com/fighter-details/eb89dc31949a1427,"Oct 12, 1979",170 lbs.,--,"5' 10""",
Yuki Ishikawa,--,http://ufcstats.com/fighter-details/119ebea97e914dcf,--,205 lbs.,--,"5' 11""",Orthodox
Tokimitsu Ishizawa,Kendo Ka Shin,http://ufcstats.com/fighter-details/f3155a94ca420126,"Aug 05, 1968",185 lbs.,--,"6' 0""",Orthodox
Satoshi Ishii,--,http://ufcstats.com/fighter-details/c8a49ff2acb6f3c5,"Dec 19, 1986",240 lbs.,--,"5' 11""",Orthodox
Mitsuhiro Ishida,The Endless Warrior,http://ufcstats.com/fighter-details/82f5c81f4e3c3eb5,"Dec 29, 1978",154 lbs.,--,"5' 6""",Southpaw
Teruto Ishihara,Yashabo,http://ufcstats.com/fighter-details/88cd34d836b4ebcd,"Jul 23, 1991",135 lbs.,"69""","5' 7""",Southpaw
Hyder Amil,The Hurricane,http://ufcstats.com/fighter-details/41cc71cbf210e0fe,"May 28, 1990",145 lbs.,"70""","5' 9""",Switch
Issa Isakov,--,http://ufcstats.com/fighter-details/e9095aeb36f2aeb8,--,155 lbs.,--,--,
Alen Amedovski,--,http://ufcstats.com/fighter-details/70fa1c64a2c439ef,"Apr 06, 1988",185 lbs.,"74""","5' 10""",Orthodox
Eric Irvin,--,http://ufcstats.com/fighter-details/a47c2a6e24757932,"Jan 10, 1986",155 lbs.,--,"5' 8""",
JJ Ambrose,--,http://ufcstats.com/fighter-details/d562b12b8fe88336,--,170 lbs.,--,"5' 10""",Orthodox
Jimmy Ambriz,The Titan,http://ufcstats.com/fighter-details/c912f676692c353a,"Jan 26, 1970",315 lbs.,--,"6' 2""",Southpaw
Chris Amarante,--,http://ufcstats.com/fighter-details/ee0b69e307c857e5,--,185 lbs.,--,--,
Adlan Amagov,Borz,http://ufcstats.com/fighter-details/1e327b281ef6a745,"Oct 30, 1986",170 lbs.,"76""","6' 2""",Orthodox
Rayanne Amanda,--,http://ufcstats.com/fighter-details/02bb48869eb7ac8f,"Jun 08, 1995",115 lbs.,"62""","5' 2""",Orthodox
Maiara Amanajas dos Santos,--,http://ufcstats.com/fighter-details/247fbbfafea60bb1,"Jul 11, 1987",115 lbs.,--,"5' 5""",Southpaw
Rafael Alves,The Turn,http://ufcstats.com/fighter-details/029afd138865d20a,"Nov 14, 1990",155 lbs.,"68""","5' 8""",Orthodox
Andre Amado,Dida,http://ufcstats.com/fighter-details/20821819c401ced8,--,154 lbs.,--,"6' 0""",Orthodox
Sam Alvey,Smile'N,http://ufcstats.com/fighter-details/d156513a19acf856,"May 06, 1986",185 lbs.,"75""","6' 2""",Southpaw
Anthony Alves,--,http://ufcstats.com/fighter-details/bd92cf5da5413d2a,--,--,--,--,
Warlley Alves,--,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,"Jan 04, 1991",170 lbs.,"72""","5' 11""",Orthodox
Amilcar Alves,--,http://ufcstats.com/fighter-details/dc5a6b2fdb27e7dc,"Aug 08, 1988",170 lbs.,--,"6' 0""",Southpaw
Thiago Alves,Pitbull,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,"Oct 03, 1983",170 lbs.,"70""","5' 9""",Orthodox
Joel Alvarez,El Fenomeno,http://ufcstats.com/fighter-details/58bbef3770bb2dfc,"Mar 02, 1993",155 lbs.,"77""","6' 3""",Orthodox
Jaime Alvarez,--,http://ufcstats.com/fighter-details/4438482bd1d5a029,"Mar 08, 1988",125 lbs.,"69""","5' 8""",Orthodox
Eddie Alvarez,--,http://ufcstats.com/fighter-details/33a331684283900f,"Jan 11, 1984",155 lbs.,"69""","5' 9""",Orthodox
Mark Hughes,--,http://ufcstats.com/fighter-details/d62bb4d84a7267ba,"Oct 13, 1973",205 lbs.,--,"5' 9""",Southpaw
Roger Huerta,El Matador,http://ufcstats.com/fighter-details/daf1b84aebd6602b,"May 20, 1983",155 lbs.,"70""","5' 9""",Orthodox
Casey Huffman,Hellbent,http://ufcstats.com/fighter-details/737d93a42b8c2e94,--,185 lbs.,--,"6' 3""",
Yuele Huang,--,http://ufcstats.com/fighter-details/1c8b9f4d89b92e1b,"Jul 04, 2000",145 lbs.,--,--,
Alex Huddleston,The Shaved Gorilla,http://ufcstats.com/fighter-details/8b9197746bd3e005,"Aug 11, 1986",254 lbs.,--,"6' 7""",
Collin Huckbody,All In,http://ufcstats.com/fighter-details/f372a848d250e006,"Sep 29, 1994",185 lbs.,"76""","6' 3""",Orthodox
Brady Huang,The Kung Fu Warrior,http://ufcstats.com/fighter-details/1ec1b6a7a29ffc71,"Dec 16, 1992",135 lbs.,"69""","5' 9""",Orthodox
Matt Hughes,--,http://ufcstats.com/fighter-details/621a6c59f88a44fe,"Oct 13, 1973",170 lbs.,"73""","5' 9""",Switch
Carlos Huachin,Perro Malo,http://ufcstats.com/fighter-details/225def29ecfe0fc1,"Jun 04, 1996",135 lbs.,"67""","5' 4""",Southpaw
Hu Yaozong,Totoro,http://ufcstats.com/fighter-details/f1175ea3aafbf351,"Apr 07, 1995",185 lbs.,"72""","6' 3""",Orthodox
Austin Hubbard,Thud,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,"Dec 22, 1991",155 lbs.,"71""","5' 10""",Orthodox
Brian Houston,B-Hue,http://ufcstats.com/fighter-details/36fbaa49a09ff997,"Apr 26, 1981",185 lbs.,--,"6' 2""",Orthodox
Jamie Houston,--,http://ufcstats.com/fighter-details/4b1896310a907656,--,185 lbs.,--,--,
Harold Howard,--,http://ufcstats.com/fighter-details/a2b06ca02bca14c0,--,240 lbs.,--,"6' 2""",Orthodox
Mando Gutierrez,El Toro,http://ufcstats.com/fighter-details/5f33ae0620e050c5,"Feb 24, 1997",135 lbs.,"70""","5' 6""",Southpaw
Shane Howell,--,http://ufcstats.com/fighter-details/a7de976620f2ed13,"Nov 28, 1983",125 lbs.,--,"5' 8""",Orthodox
Mike Guymon,The Joker,http://ufcstats.com/fighter-details/eaea0fc7b76525a8,"Sep 17, 1974",170 lbs.,"74""","6' 0""",Orthodox
Jason Ireland,The Irish Tornado,http://ufcstats.com/fighter-details/05a0556072931f01,"Dec 30, 1979",161 lbs.,--,"5' 9""",Southpaw
Chris Gutierrez,El Guapo,http://ufcstats.com/fighter-details/45f0cc9d18f35137,"Apr 22, 1991",135 lbs.,"67""","5' 9""",Orthodox
Jorge Interiano,--,http://ufcstats.com/fighter-details/1e75e6c9de99fa76,--,205 lbs.,--,"6' 1""",
James Irvin,The Sandman,http://ufcstats.com/fighter-details/a7f4d0902bb64092,"Sep 12, 1978",205 lbs.,"75""","6' 2""",Orthodox
John Howard,Doomsday,http://ufcstats.com/fighter-details/fc31f896cde2bc2e,"Mar 01, 1983",170 lbs.,"72""","5' 7""",Orthodox
Horacio Gutierrez,The Punisher,http://ufcstats.com/fighter-details/cd85b48dc880fabd,"Sep 15, 1990",145 lbs.,--,"5' 10""",
Naoki Inoue,--,http://ufcstats.com/fighter-details/199eb7cf6ae90294,"Jun 14, 1997",125 lbs.,"71""","5' 9""",Orthodox
Takeshi Inoue,Lion,http://ufcstats.com/fighter-details/a61a0cd2829e5d4e,"Mar 18, 1980",145 lbs.,--,"5' 8""",
Katsuya Inoue,--,http://ufcstats.com/fighter-details/b5882371e2a3900d,"Aug 10, 1979",168 lbs.,--,"5' 9""",Southpaw
Egan Inoue,--,http://ufcstats.com/fighter-details/37a6c95201592fea,"Jul 04, 1965",190 lbs.,--,"5' 9""",Southpaw
Enson Inoue,Yamato Damashii,http://ufcstats.com/fighter-details/0cf935519d439ba6,"Apr 15, 1967",210 lbs.,--,"5' 10""",Orthodox
Nassourdine Imavov,--,http://ufcstats.com/fighter-details/881bf86d4cba8578,"Mar 01, 1995",185 lbs.,"75""","6' 3""",Orthodox
Chris Indich,--,http://ufcstats.com/fighter-details/d5b7fac960e58920,"Apr 22, 1987",170 lbs.,--,"5' 10""",
Guto Inocente,--,http://ufcstats.com/fighter-details/e7fe5315b1efeb92,"May 29, 1986",205 lbs.,--,"6' 3""",Orthodox
Brad Imes,Hillbilly Heartthrob,http://ufcstats.com/fighter-details/4908c5ee68a50ee5,"Mar 13, 1977",265 lbs.,--,"6' 7""",Orthodox
Chris Inman,--,http://ufcstats.com/fighter-details/f0a381ba65d2a933,--,--,--,--,
Zelim Imadaev,--,http://ufcstats.com/fighter-details/7f0f171414d0a287,"Jan 25, 1995",170 lbs.,"76""","6' 0""",Orthodox
Sean Alvarez,--,http://ufcstats.com/fighter-details/e741536153227386,"Jul 14, 1971",235 lbs.,--,"6' 0""",Orthodox
Victor Altamirano,El Magnifico,http://ufcstats.com/fighter-details/dc7927cd622676a7,"Jan 23, 1991",125 lbs.,"70""","5' 8""",Switch
Masakazu Imanari,--,http://ufcstats.com/fighter-details/a4dd5c9a75763295,"Feb 10, 1976",139 lbs.,--,"5' 4""",Southpaw
Yusuke Imamura,--,http://ufcstats.com/fighter-details/2ce6541127b0e232,--,220 lbs.,--,"5' 8""",Orthodox
Rico Altamirano,--,http://ufcstats.com/fighter-details/c61b49cec6abd6b9,--,170 lbs.,--,"5' 10""",
Patricia Alujas,The Angel,http://ufcstats.com/fighter-details/430c533614d45813,"May 08, 1996",115 lbs.,"64""","5' 4""",Orthodox
Mike Altman,--,http://ufcstats.com/fighter-details/c11036da9162cb5f,--,185 lbs.,--,"5' 10""",Orthodox
Sarah Alpar,Too Sweet,http://ufcstats.com/fighter-details/49b130de1da2e1bf,"Jun 01, 1991",135 lbs.,"63""","5' 4""",Southpaw
Ali AlQaisi,The Royal Fighter,http://ufcstats.com/fighter-details/e87a13e02c01331d,"Sep 23, 1990",135 lbs.,"68""","5' 6""",Orthodox
Cesar Almeida,Cesinha,http://ufcstats.com/fighter-details/64d47ef881a437a4,"Mar 23, 1988",185 lbs.,"74""","6' 1""",Orthodox
Mauricio Alonso,--,http://ufcstats.com/fighter-details/c6bf75775b278ed8,"Feb 27, 1980",170 lbs.,--,"6' 2""",
Lucas Almeida,--,http://ufcstats.com/fighter-details/710f0f8c5d5c9d41,"Jan 31, 1991",145 lbs.,"71""","5' 11""",Orthodox
Jailton Almeida,Malhadinho,http://ufcstats.com/fighter-details/41e83a89929d1327,"Jun 26, 1991",205 lbs.,"79""","6' 3""",Orthodox
Magno Almeida,--,http://ufcstats.com/fighter-details/d615d6a10a4704cd,"Jun 06, 1985",155 lbs.,--,"6' 0""",
Ericka Almeida,--,http://ufcstats.com/fighter-details/67a992d4cff22466,"Mar 05, 1989",115 lbs.,--,"5' 6""",Orthodox
Trey Houston,--,http://ufcstats.com/fighter-details/c6668eeb261588d3,--,185 lbs.,--,"5' 11""",
Thomas Almeida,Thominhas,http://ufcstats.com/fighter-details/2b074403b7c6cdb4,"Jul 31, 1991",145 lbs.,"70""","5' 7""",Southpaw
Estefani Almeida,--,http://ufcstats.com/fighter-details/f16ddfa31236efed,"Oct 17, 1988",125 lbs.,--,"5' 4""",Orthodox
Saeed Hosseini,--,http://ufcstats.com/fighter-details/21f2974fd08085e3,--,--,--,--,
Jeff Hougland,Hellbound,http://ufcstats.com/fighter-details/97a8f39186f489db,"Aug 02, 1978",135 lbs.,"68""","5' 7""",Orthodox
John Hosman,--,http://ufcstats.com/fighter-details/57591bbf1623574e,"Nov 13, 1980",135 lbs.,--,"5' 10""",Southpaw
Ricardo Almeida,Big Dog,http://ufcstats.com/fighter-details/91186547a7f3f758,"Nov 29, 1976",170 lbs.,"74""","6' 0""",Orthodox
Jamey-Lyn Horth,--,http://ufcstats.com/fighter-details/5c637af9472ae7cc,"Mar 30, 1990",135 lbs.,"66""","5' 7""",Orthodox
Matt Horning,Horndog,http://ufcstats.com/fighter-details/21632ba272c0785a,--,125 lbs.,--,"5' 4""",
Matt Horwich,Suave,http://ufcstats.com/fighter-details/049d698d773eb3e1,"Oct 02, 1978",185 lbs.,--,"6' 1""",Orthodox
Chris Horodecki,The Polish Hammer,http://ufcstats.com/fighter-details/e29cf523ebd155c5,"Sep 24, 1987",155 lbs.,"69""","5' 9""",Orthodox
Yoshinori Horie,--,http://ufcstats.com/fighter-details/3fa7688bfe48a493,"May 10, 1995",145 lbs.,"70""","5' 8""",Orthodox
Jeremy Horn,Gumby,http://ufcstats.com/fighter-details/8d26912cd2aeb366,"Aug 25, 1975",185 lbs.,"74""","6' 1""",Orthodox
Yuma Horiuchi,Ichiban,http://ufcstats.com/fighter-details/f6c1ce7cfd600662,"Sep 22, 1997",125 lbs.,"67""","5' 6""",Switch
Moti Horenstein,--,http://ufcstats.com/fighter-details/baf942f4bcb09894,--,230 lbs.,--,"6' 4""",Orthodox
Darrell Horcher,The Saint,http://ufcstats.com/fighter-details/18e8b7070228e728,"Jul 28, 1987",155 lbs.,"70""","5' 10""",Southpaw
Kyoji Horiguchi,--,http://ufcstats.com/fighter-details/98aa60cf58071fd6,"Oct 12, 1990",125 lbs.,"66""","5' 5""",Orthodox
Dan Hooker,The Hangman,http://ufcstats.com/fighter-details/193b9d1858bc4df3,"Feb 13, 1990",155 lbs.,"75""","6' 0""",Switch
Lorenzo Hood,Dream Killer,http://ufcstats.com/fighter-details/7f9abc4db2d05764,"Mar 02, 1989",265 lbs.,"80""","6' 3""",Southpaw
David Hood,--,http://ufcstats.com/fighter-details/5af480a3b2e1726b,--,200 lbs.,--,"6' 0""",
Chase Hooper,The Dream,http://ufcstats.com/fighter-details/971246648e162f0d,"Sep 13, 1999",155 lbs.,"74""","6' 1""",Southpaw
Justin Guthrie,--,http://ufcstats.com/fighter-details/a789defa9086da46,"Jan 19, 1981",170 lbs.,--,"6' 1""",
Gugun Gusman,The Tiger,http://ufcstats.com/fighter-details/e34e3b1fffa13a6a,"Mar 03, 1990",135 lbs.,"68""","5' 7""",Orthodox
Alexander Gustafsson,The Mauler,http://ufcstats.com/fighter-details/3c6976f8182d9527,"Jan 15, 1987",205 lbs.,"79""","6' 5""",Orthodox
Fabio Gurgel,--,http://ufcstats.com/fighter-details/8377c5572cb356f3,--,205 lbs.,--,"6' 0""",Orthodox
Bogdan Guskov,Czarevitch,http://ufcstats.com/fighter-details/ef5dcb10d2bd4b0f,"Sep 12, 1992",205 lbs.,"76""","6' 3""",Orthodox
Andre Gusmao,--,http://ufcstats.com/fighter-details/cc300e9aa3063431,"May 19, 1977",205 lbs.,--,"6' 0""",Orthodox
Jorge Gurgel,--,http://ufcstats.com/fighter-details/04d5718ed2661e8c,"Jan 25, 1977",155 lbs.,"69""","5' 7""",Orthodox
John Gunther,The Machine,http://ufcstats.com/fighter-details/3956bdc8ab2e54b3,"Nov 24, 1985",155 lbs.,"72""","5' 9""",Orthodox
Marcelo Guimaraes,Magrao,http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d,"Jun 25, 1983",185 lbs.,"73""","6' 0""",Orthodox
Brad Gumm,--,http://ufcstats.com/fighter-details/4d74641fac830182,--,170 lbs.,--,"5' 11""",Orthodox
Leonardo Guimaraes,Leleco,http://ufcstats.com/fighter-details/cc98d857b148e33a,"Apr 15, 1982",185 lbs.,--,"6' 0""",Orthodox
John Gunderson,Quick Guns,http://ufcstats.com/fighter-details/a0c139b34f11421a,"Jan 05, 1979",155 lbs.,"69""","5' 9""",Orthodox
Chris Guillen,--,http://ufcstats.com/fighter-details/da0f33e4255f99eb,"Dec 09, 1972",240 lbs.,--,"6' 0""",Orthodox
Jason Guida,--,http://ufcstats.com/fighter-details/ce25b4ed82b1811b,"Aug 04, 1977",214 lbs.,--,"5' 10""",
Seichi Ikemoto,--,http://ufcstats.com/fighter-details/81f38d1640c4e70d,"Aug 24, 1975",168 lbs.,--,"5' 11""",Orthodox
Sergey Ignatov,--,http://ufcstats.com/fighter-details/df9e9c1f65805d29,--,210 lbs.,--,"5' 9""",Orthodox
Melvin Guillard,The Young Assassin,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,"Mar 30, 1983",155 lbs.,"71""","5' 9""",Orthodox
Dan Ige,50K,http://ufcstats.com/fighter-details/82a5152216251682,"Aug 06, 1991",145 lbs.,"71""","5' 7""",Orthodox
Valeri Ignatov,--,http://ufcstats.com/fighter-details/7b6ce3a9460565b5,--,170 lbs.,--,"5' 9""",Orthodox
Assu Almabayev,Zulfikar,http://ufcstats.com/fighter-details/8d3273573b85be09,"Jan 25, 1994",125 lbs.,"65""","5' 4""",Orthodox
Minoki Ichihara,--,http://ufcstats.com/fighter-details/4565d435005319c0,--,178 lbs.,--,"5' 7""",Orthodox
Khadis Ibragimov,--,http://ufcstats.com/fighter-details/c3218c810959d279,"May 21, 1995",205 lbs.,"78""","6' 3""",Orthodox
Fabiano Iha,--,http://ufcstats.com/fighter-details/263ebd4a669e1e98,"Jul 28, 1970",155 lbs.,--,"5' 8""",Orthodox
Ben Alloway,Blanco,http://ufcstats.com/fighter-details/c4fe2e9a06ea5bcb,"Feb 19, 1981",170 lbs.,"76""","5' 11""",Orthodox
Dan Allen,--,http://ufcstats.com/fighter-details/adf9a901308fb8e3,"Aug 10, 1992",155 lbs.,--,--,
Al Iaquinta,Raging,http://ufcstats.com/fighter-details/59279a7c978f7da0,"Apr 30, 1987",155 lbs.,"70""","5' 10""",Orthodox
Arnold Allen,Almighty,http://ufcstats.com/fighter-details/040a74bb0a465c54,"Jan 22, 1994",145 lbs.,"70""","5' 8""",Southpaw
Brendan Allen,All In,http://ufcstats.com/fighter-details/2f181c0467965b98,"Dec 28, 1995",185 lbs.,"75""","6' 2""",Orthodox
John Allan,--,http://ufcstats.com/fighter-details/6ebe96a116e79e52,"Feb 22, 1993",205 lbs.,"75""","6' 1""",Orthodox
Leon Aliu,The Albanian Lion,http://ufcstats.com/fighter-details/6db394bf6c3b017c,"Jul 14, 1989",185 lbs.,"74""","6' 0""",Orthodox
George Allen,--,http://ufcstats.com/fighter-details/1e13936d708bcff7,"Jan 13, 1967",205 lbs.,--,"6' 2""",Open Stance
Ikram Aliskerov,--,http://ufcstats.com/fighter-details/b07aed698fba8624,"Dec 07, 1992",185 lbs.,"76""","6' 0""",Southpaw
Sultan Aliev,--,http://ufcstats.com/fighter-details/e70de1859b7ee78e,"Sep 17, 1984",170 lbs.,"74""","5' 11""",Orthodox
Royce Alger,--,http://ufcstats.com/fighter-details/669a3cb6e394f515,--,199 lbs.,--,"5' 10""",Orthodox
Amir Aliakbari,--,http://ufcstats.com/fighter-details/e17770faae3ca54c,"Jun 10, 1984",250 lbs.,--,"6' 3""",
Nurullo Aliev,Tajik Eagle,http://ufcstats.com/fighter-details/ca28cdf526d6b6e9,"Dec 08, 2000",155 lbs.,"72""","5' 10""",Orthodox
Pablo Alfonso,The Hurricane,http://ufcstats.com/fighter-details/4b37a0bc2ab4cae1,"May 09, 1983",145 lbs.,--,"5' 8""",
Bill Algeo,Senor Perfecto,http://ufcstats.com/fighter-details/9abc648e76c4493a,"Jun 09, 1989",145 lbs.,"73""","6' 0""",Switch
Levi Alford,--,http://ufcstats.com/fighter-details/41b34b7f11f6d085,--,--,--,--,
Olaf Alfonso,--,http://ufcstats.com/fighter-details/b757c73f443d4fca,"Aug 06, 1974",170 lbs.,--,"6' 2""",Orthodox
Marcio Alexandre Junior,Lyoto,http://ufcstats.com/fighter-details/d53482bef23235ba,"May 05, 1989",185 lbs.,"75""","6' 0""",Southpaw
Satoshi Honma,--,http://ufcstats.com/fighter-details/d2b1c1317a39f6c6,"May 19, 1968",205 lbs.,--,"6' 1""",Orthodox
JunYoung Hong,Drunken Red,http://ufcstats.com/fighter-details/b24666e26bd750a3,"Dec 18, 1990",145 lbs.,"69""","5' 8""",Orthodox
Chris Honeycutt,The Cutt,http://ufcstats.com/fighter-details/4d2e3320d815f687,"Jul 25, 1988",170 lbs.,"73""","5' 10""",
Barb Honchak,Little Warrior,http://ufcstats.com/fighter-details/472f6f6e6d962f40,"Aug 30, 1979",125 lbs.,"65""","5' 4""",Orthodox
SeongChan Hong,Honey Badger,http://ufcstats.com/fighter-details/10d4575f497face4,"Nov 28, 1989",155 lbs.,"69""","5' 7""",Orthodox
Sabah Homasi,--,http://ufcstats.com/fighter-details/71f048adbfed5b49,"Oct 19, 1988",170 lbs.,"72""","6' 0""",Orthodox
Mark Hominick,The Machine,http://ufcstats.com/fighter-details/0a97691039c4bbfb,"Jul 22, 1982",145 lbs.,"68""","5' 8""",Orthodox
Ben Holscher,The Teacher,http://ufcstats.com/fighter-details/6070f16bcfd89fcf,--,155 lbs.,--,"5' 11""",
Mark Holst,Boots,http://ufcstats.com/fighter-details/c11f50e9c1513ce9,"Aug 14, 1985",155 lbs.,--,"6' 0""",Orthodox
Holly Holm,The Preacher's Daughter,http://ufcstats.com/fighter-details/634e2fb70bde3fd5,"Oct 17, 1981",135 lbs.,"69""","5' 8""",Southpaw
Kurt Holobaugh,--,http://ufcstats.com/fighter-details/a7151778b3381036,"Sep 08, 1986",155 lbs.,"70""","5' 11""",Orthodox
Paddy Holohan,The Hooligan,http://ufcstats.com/fighter-details/6e7c758f5cdec01a,"May 03, 1988",125 lbs.,"69""","5' 10""",Orthodox
Scott Holtzman,Hot Sauce,http://ufcstats.com/fighter-details/df1eb4354d18a906,"Sep 30, 1983",155 lbs.,"69""","5' 9""",Orthodox
Joseph Holmes,Uglyman Joe,http://ufcstats.com/fighter-details/8d20d76af3f213ce,"Jul 04, 1995",185 lbs.,"80""","6' 4""",Orthodox
Jeremie Holloway,Hit Em,http://ufcstats.com/fighter-details/ee28aa7f1043756c,"Sep 29, 1984",170 lbs.,--,"6' 0""",
Rainn Guerrero,Purple Rainn,http://ufcstats.com/fighter-details/8300a47f6fd6fe4f,"May 13, 1992",125 lbs.,"65""","5' 6""",Orthodox
